,LOC,ORG,GPE,WORK_OF_ART,url
6056,,"CHS, Bank South Pacific, the Australian Government, the Ministry of Education, the Guadalcanal Education Authority","Lunga, East Honiara",,https://www.solomonstarnews.com/lunga-school-unveils-new-ablution-block/
6057,,"the Institute of Tourism and Hospitality, ITH, the Solomon Islands National University, City Council, SINU, the Leadership Pacific 2019, betel-nut, Kukum","Honiara, Solomon Islands",,https://www.solomonstarnews.com/sinu-tourism-students-clean-up-city-streets/
6058,,"Malaita Care Centre, the Anglican Church of Melanesia, the Care Centre Sister Doreen Awaiasi, the Malaita Care Centre committee",Auki,,https://www.solomonstarnews.com/malaita-care-centre-appeals-for-support/
6059,,"the Japanese International Corporation Agency, Niaseka",Japan,,https://www.solomonstarnews.com/more-japanese-volunteers-to-arrive/
6060,,"NETFLY Trading Co., Mamie, World Health Organisation, the Ministry of Health and Medical Services, MHMS, FANASIA","Honiara, Auki",,https://www.solomonstarnews.com/netfly-trading-on-fake-rice-claims-d98/
6061,,"the Makira Ulawa Prominent Leaders Forum, MUPL, Sogavare, the MULP Forum, Makira Honiara, MULP Forum Honiara, MULP Forum Committee, FANASIA","Honiara, Kirakira, China, Taiwan, Solomon Islands",,https://www.solomonstarnews.com/makira-leaders-want-new-development-approaches/
6062,,"High Court, MAN, the High Court, Crown",Honiara,,https://www.solomonstarnews.com/in-court-with-assumpta-buchanan-d125/
6063,Central Kwara’ae,"Ward Development Committee, WDC, the ward development committee, MPA, Group, SOLOMON, Auki",Malaita province,Mrs Salome Iro,https://www.solomonstarnews.com/central-kwara-ae-development-committee-formed/
6064,,"the Royal Solomon Island Police Force, PPC, Gizo","Gizo, Western Province, Yandina, the Russell Islands",,https://www.solomonstarnews.com/rsipf-arrests-man-for-possession-of-marijuana/
6065,"Africa, South East Asia","the Beijing Institute of Architectural Design, BIAD, The Chinese Comprehensive Investigation Team, Chef de Mission, National Hospital, Solomon Islands National University of Solomon Islands, SINU, the Solomon Water Treatment Project, SIG, Chef de Mission Liang Congzhong, The Beijing Institute of Architect Design, the Apia Park Stadium, Government Communications","China, Samoa, Fiji, Costa Rica, Beijing, the People’s Republic of China, PRC, Solomon Islands","Mechanical and Electrical Engineer, Memorandum Of Understandings",https://www.solomonstarnews.com/first-china-team-to-assess-projects-here/
6066,,,"China, Beijing",,https://www.solomonstarnews.com/wale-questions-pms-call-for-realignment-of-our-national-strategy/
6067,,FANASIA,,,https://www.solomonstarnews.com/central-to-lease-provincial-capital-to-china-group/
6068,"the Solomon Islands Consulate General, Asia","first Consulate General Office, Foreign Affairs & External Trade, Government Communications Unit, Natural Resources, Mines and Energy, the Coral Sea Cable System, Immigration and Trade and Investment and Labour Mobility","Brisbane, Solomon Islands, Australia, the Queensland city, Brisbane city, Honiara, Provinces, Auki, the Solomon Islands Canberra High Commission",,https://www.solomonstarnews.com/new-office-boosts-aust-si-trade-relations-d60/
6069,,"SICCI, Govt",Beijing,,https://www.solomonstarnews.com/explore-what-this-new-relationship-will-entail/
6070,,Ngadea,,,https://www.solomonstarnews.com/in-court-with-assumpta-buchanan-d28/
6071,Solomon Islands,"the Vanuatu Government, the National Referral Hospital, NRH, Justice, Theater department, Vanuatu Nurse, the Ministry of Health, the Vanuatu College of Nursing Education, MOH, the Council of Ministers",Vanuatu,Answering the Call,https://www.solomonstarnews.com/43-nurses-leave-for-vanuatu/
6072,Temotu,"TUGRA, Office","Honiara, Temotu",,https://www.solomonstarnews.com/temotu-to-launch-policy-document/
6073,Temotu,"Natural Resources, the Temotu Unity Government for Rural Advancement (TUGRA, Temotu Education Authority, Philip Mali, MPA",Temotu Province,,https://www.solomonstarnews.com/new-deputy-premier-for-temotu/
6074,,"the Royal Solomon Islands Police Force, Police Media Unit, PPC, the Munda Police Station, the Helena Goldie Hospital","Western Province, Kekehe Village, Munda, Lodumaho Village, Madou",,https://www.solomonstarnews.com/police-recover-dead-body/
6075,,"Ontong Java, Civil Society, the British Protectorate, Choiseul, the Solomon Islands Government, Ontonga Java","Malaita province, the Solomon Islands, New Guinea",Ontong Java,https://www.solomonstarnews.com/lord-howe-to-seek-peaceful-exit/
6076,,"DEPUTY Opposition, Democratic Coalition Government for Advancement (DCGA, Kadere Party, the Parliamentary Foreign Relations Committee, FRC, Infrastructure Development, FANASIA",China,,https://www.solomonstarnews.com/kenilorea-denies-claims-he-s-offered-dpm-post/
6077,"Solomon Islands, Pacific","AUSTRALIA, the Regional Assistance Mission, the Royal Solomon Islands Police Force","Solomon Islands, Australia, the Solomon Islands",The Pacific,https://www.solomonstarnews.com/australia-to-build-security-outpost-here-d25/
6078,"Pacific, Solomon Islands, the Pacific Region","European Union, EU, H.E, the Government House, Government Communication Unit, The European Union, the Economic Partnership Agreement, EPA, the European Development Fund, EDF, Solar Hybrid Project at, Post Cotonou, African Caribbean Pacific, the ACP Group, the National Speaker of Parliament","Chile, Glasgow, Solomon Islands, Samoa",,https://www.solomonstarnews.com/ambassador-seam-highlights-eu-s-ambition/
6079,,FANASIA,China,,https://www.solomonstarnews.com/wale-spells-out-fear/
6080,,,,,https://www.solomonstarnews.com/premier-defends-stance/
6081,,"Solomon Islands National Teachers Association (SINTA, Ministry of Education Humanity Resources Development",Honiara,,https://www.solomonstarnews.com/role-of-teachers-crucial-says-sinta-chief/
6082,North West,"the Ministry of Provincial Government and Institutional Strengthening, MPGIS, the Government House, Parliament, the Ministry of Minister for Police, National Security and Correctional Services, The Democratic Coalition Government for Advancement (DCGA",Solomon Islands,,https://www.solomonstarnews.com/governor-general-appoints-mewa/
6083,,"the Royal Solomon Islands Police Force, PCIO, the Honiara National Referral Hospital, NRH, LDA, Henderson Police Station, Police Communication Centre","Honiara, Betikama, East of Honiara, Guadalcanal Province",,https://www.solomonstarnews.com/rsipf-arrest-20-year-old-for-alleged-stabbing-in-east-of-honiara/
6084,,"Parliament, the Malaita Provincial Government, MPG, Solomon Star Auki, IAN M.KAUKUI & WILSON SAENI
 
 
 
","Malaita province, Taiwan, China",,https://www.solomonstarnews.com/let-s-talk-suidani-urges-malaita-mps/
6085,East Malaita,"the Ministry of Provincial Government, the United General Assembly Meeting, US Bill, the US Senate","Malaita Province, USA, Beijing, Taiwan, Malaitan","Aoke Langalanga MP, Malaita, The PM",https://www.solomonstarnews.com/wale-stands-by-statement/
6086,,"THE Solomon Islands Medical Association (SIMA, FOLLET",,,https://www.solomonstarnews.com/sima-strike-notice-lifted/
6087,"the Honiara Magistrates’ Court, Caldina","Malu’u, Fakaia, the People’s, the National Referral Hospital",Fakaia,,https://www.solomonstarnews.com/man-faked-his-death/
6088,,,,,https://www.solomonstarnews.com/something-is-wrong-with-our-nation-cj/
6089,,"SACKED, the Democratic Coalition Government for Advancement (DCGA","Taiwan, China, PRC",,https://www.solomonstarnews.com/kaitu-u-i-m-still-with-govt/
6090,,"the Royal Solomon Island Police Force, PPC, the Tulagi Police Station, the Social Welfare Department","Tulagi, Central Province, Honiara, the Central Province",Kwaso,https://www.solomonstarnews.com/police-arrest-two-suspects-for-selling-kwaso-in-central-province/
6091,"Northern Europe, Central Asia, Middle East","THE British Government, the British Government, Diplomatic Service, Security Policy Department, FCO, International Security Advisory Team, Saudi Arabia Team, Yemen Joint Unit, Arabian Peninsula Group, Cabinet Office, Policy Advisor, Crisis Management Team, Consular Directorate, Western Balkans Group","Solomon Islands, Nauru, the Republic of Nauru, Russia",,https://www.solomonstarnews.com/new-british-envoy-to-si-announced/
6092,,Guadalcanal,"Guangdong Province, China, Guadalcanal, Seville, Spain, Saskatchewan of Canada, Guadalcanal Province",The GP Executive,https://www.solomonstarnews.com/gp-to-review-foreign-relations/
6093,,"ROYAL Solomon Islands Police Force, the Solomon Star, Noro","Noro Town, Noro hundreds, Marovo, Samaritan",,https://www.solomonstarnews.com/noro-nail-throwers-probed/
6094,,"MENTALLY, the Solomon Star, the Malakerava Correctional Service Centre, Gizo Hospital, ULUTAH","Titiana village, West Gizo, Western province",,https://www.solomonstarnews.com/horrific-act/
6095,,"External Trade Jeremiah Manele, State, the Government of the People’s Republic of China, State-Owned Enterprises, SOE","Beijing, the People’s Republic of China, PRC, Solomon Islands",,https://www.solomonstarnews.com/historic-beijing-trip/
6096,,"National and Provincial Government Leaders, RANOSI, Ward, WDC, Constituency Development, CDC, MPA, WDC Chairpersons, Secretaries, VDC, Village Development Committee, CDO, VP, CPO, Mr Morris, Simbo","Gizo, Village, Honiara",,https://www.solomonstarnews.com/ranosi-forum-successful/
6097,,"Mamie, WILSON SAENI","Malaita province, Auki, Auki
 
",,https://www.solomonstarnews.com/plastic-like-substance-found-in-rice/
6098,the Solomon Islands,"the Solomon Star, Ugaga, Musau","the Solomon Islands, Samoa, New Zealand, Buka, Mila, Queensland, Fiji, Auckland, New Zealand, Melbourne",,https://www.solomonstarnews.com/in-search-of-her-roots/
6099,,"ALLEGATIONS, Ministry of Agriculture and Livestock (MAL, the Leadership Code Commission, LCC, Frances",Roadmap,,https://www.solomonstarnews.com/allegations-against-ps-forwarded-to-lcc/
6100,,"PRIVATE, the Island Sun, Peoples, the Office of the Prime, Cabinet, OPMC, the Ministry of Foreign Affairs, External Trade, Government House, MFAET, The Government House, Solomon Islands Electoral Office, FANASIA","Republic of China, PRC, Solomon Islands, GH",Government House (GH,https://www.solomonstarnews.com/government-house-refutes-report/
6101,,FANASIA,,,https://www.solomonstarnews.com/petition-to-pm-d70/
6102,,"the United Nations General Assembly, Sogavare","Taiwan, China, New York",,https://www.solomonstarnews.com/wale-fears-worse-from-china-switch/
6103,,"the Royal Solomon Islands Police Force, Noro, PPC, Noro Police Station",Western Province,Restriction on Making Liquor,https://www.solomonstarnews.com/47-year-old-man-arrested-for-brewing-kwaso-in-western-province/
6104,,"CIVIL Society, Islands Sun, Makili, BIMSI, FANASIA","Sasako, West Rennell, China",,https://www.solomonstarnews.com/makili-slams-sasako/
6105,,"the Royal Solomon Islands Police Force, FOLLET",Honiara,,https://www.solomonstarnews.com/poor-turnout-of-youths-at-police-forum/
6106,the North West,N/West Guadalcanal,"NORTH West Guadalcanal, Taiwan, China, Sahalu, ROC",,https://www.solomonstarnews.com/voters-thank-mp-for-not-supporting-china/
6107,East Central Guadalcanal,"the Royal Solomon Islands Police Force, Vatubulu Primary School, PCIO, Henderson Police","Guadalcanal Province, Nevol",,https://www.solomonstarnews.com/police-investigate-death-incident-in-guadalcanal-province/
6108,,"Suidani, National","Taiwan, China, china",,https://www.solomonstarnews.com/suidani-my-people-want-democracy/
6109,,,,,https://www.solomonstarnews.com/sogavare-sacked-minister-undermines-my-leadership/
6110,Caucus,"OUR Party, the Democratic Alliance Party, DAP, Sogavare, the Democratic Coalition Government for Advancement (DCGA, Rural Constituency Development Fund, RCDF, the Ministry of Foreign Affairs, External Trade","Taiwan, ROC, China",,https://www.solomonstarnews.com/hou-pm-s-party-hijacks-dap-foreign-policy/
6111,North Malaita,"Malu’u Area Health Center, The Dental Unit, Suibaea, Ala","Landing, Lucas Mill, North Malaita",,https://www.solomonstarnews.com/north-malaita-mp-delivers-on-promise/
6112,Solomon Islands,"ALBERT, Makira Ulawa Prominent, Ward 9 House of Chiefs, the National Government, Parliament, the Makira Ulawa Provincial Assembly, the Makira Ulawa Provincial Government","West Makira, Solomon Islands, the Republic of China, Taiwan, the People’s Republic of China",,https://www.solomonstarnews.com/young-late-solo-s-brother-against-breakaway-moves/
6113,,"Parliament, the National Broadcaster","Malaitan, the People’s Republic of China, U.S, Malaita Province",,https://www.solomonstarnews.com/maelanga-urges-suidana-wale/
6114,Caucus,"Sogavare, National Planning, DPM, Minster for Education, Justice, DCGA, Cabinet, the Taiwanese Government, IDSC, pro-PRC, PM Sogavare, the Parliamentary Foreign Relations Committee, the Ministry of Foreign Affairs Report, Central Bank, UNGA, Auki","China, Taiwan, Caucus, Honiara, Solomon Islands, DCGA, United States, Malaita Province",The PM,https://www.solomonstarnews.com/sacked-minister-hits-back-at-pm/
6115,Solomon Islands,"Rt, the Solomon Islands Government, the Government House, the Ministry of Foreign Affairs, the Office of the Prime, Cabinet","London, Brisbane, Singapore, Tokyo, Japan",,https://www.solomonstarnews.com/governor-general-to-receive-knighthood/
6116,,"THE Office of the Prime Minister and Cabinet (OPMC, Island Sun, SIG, the PRC Government, the Ministry of Foreign Affairs, External Trade, the Government House","China, Solomon Islands, PRC, Papua New Guinea, Honiara, the Solomon Islands",,https://www.solomonstarnews.com/opmc-rejects-sun-s-report/
