,url,date,title,tag,location,print_url
11574,https://matangitonga.to/2012/03/01/opening-date-new-vuna-wharf-uncertain,2012-03-01, Opening date of new Vuna Wharf uncertain  , Development ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7214
11575,https://matangitonga.to/2012/03/01/new-book-claims-tonga-govt-blocked-riots-reconstruction-report,2012-03-01, New book claims Tonga govt blocked riots reconstruction report , Pacific Islands ,"Auckland, New Zealand",https://matangitonga.to/print/7289
11576,https://matangitonga.to/2012/03/01/international-civil-society-groups-slam-corporate-influence-trans-pacific-free-trade,2012-03-01, International civil society groups slam corporate influence on Trans-Pacific free trade talks , Pacific Islands ,"Sydney, Australia",https://matangitonga.to/print/7288
11577,https://matangitonga.to/2012/02/29/new-look-nukualofa-cbd,2012-02-29, New look for Nuku'alofa CBD , Development ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7287
11578,https://matangitonga.to/2012/02/29/australia-donates-5m-salaries-doctors-and-teachers,2012-02-29, Australia donates $5m for the salaries of doctors and teachers , Pacific Islands ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7286
11579,https://matangitonga.to/2012/02/27/woman-charged-harming-husband-nukunuku,2012-02-27, Woman charged with harming husband at Nukunuku , Police and Crime ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7284
11580,https://matangitonga.to/2012/02/27/king-george-tupou-v-meets-pope-vatican,2012-02-27, King George Tupou V meets the Pope at the Vatican , Royalty & Nobility ,"Vatican City, Rome",https://matangitonga.to/print/7283
11581,https://matangitonga.to/2012/02/25/german-mp-praises-nukunuku-effort-use-solar-power,2012-02-25, German MP praises Nukunuku effort to use solar power , Development ,"Nukunuku, Tongatapu",https://matangitonga.to/print/7282
11582,https://matangitonga.to/2012/02/24/nukualofa-cbd-road-works-be-completed-march,2012-02-24, Nuku'alofa CBD road works to be completed in March  , Development ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7280
11583,https://matangitonga.to/2012/02/24/japan-assists-st-josephs-business-college,2012-02-24, Japan assists St Joseph's Business College , Education ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7278
11584,https://matangitonga.to/2012/02/24/sense-urgency-may-lead-greater-integrity,2012-02-24, Sense of urgency may lead to greater integrity , Editorials ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7281
11585,https://matangitonga.to/2012/02/24/no-global-security-without-thriving-world-agriculture-sector-says-italian-prime-minister,2012-02-24," No global security without a thriving world agriculture sector, says Italian Prime Minister ", Press Releases ,"Rome, Italy",https://matangitonga.to/print/7272
11586,https://matangitonga.to/2012/02/23/church-leaders-need-work-together-combat-violence-homes-says-bishop-mafi,2012-02-23," Church leaders need to work together to combat violence in homes, says Bishop Mafi ", Women ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7271
11587,https://matangitonga.to/2012/02/23/tonga-village-network-project-upgrade-power-distribution-and-creates-jobs,2012-02-23, Tonga Village Network Project upgrade power distribution and creates jobs , Energy ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7173
11588,https://matangitonga.to/2012/02/23/education-minister-urges-tongans-preserve-cultural-and-natural-heritage,2012-02-23, Education Minister urges Tongans to preserve cultural and natural heritage , Education ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7268
11589,https://matangitonga.to/2012/02/23/police-seize-smuggled-firearms-veitongo,2012-02-23, Police seize smuggled firearms at Veitongo , Police and Crime ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7267
11590,https://matangitonga.to/2012/02/23/olympic-spirit-link-children-tonga-and-england,2012-02-23, Olympic spirit to link children of Tonga and England , Letters ,"Burscough, England",https://matangitonga.to/print/7266
11591,https://matangitonga.to/2012/02/22/niuatoputapu-fm-radio-station-goes-air,2012-02-22, Niuatoputapu FM radio station goes on air , Press Releases ,"Noumea, New Caledonia",https://matangitonga.to/print/6816
11592,https://matangitonga.to/2012/02/22/inmate-wounded-machete-attack-huatolitoli,2012-02-22, Inmate wounded in machete attack at Hu'atolitoli , Police and Crime ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7265
11593,https://matangitonga.to/2012/02/22/police-suspend-issue-firearms-licenses,2012-02-22, Police suspend issue of firearms licenses , Police and Crime ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7264
11594,https://matangitonga.to/2012/02/22/trade-ministers-consider-picta-recommendations-trade-services,2012-02-22, Trade Ministers to consider PICTA recommendations on trade in services , Pacific Islands ,"Nadi, Fiji",https://matangitonga.to/print/7260
11595,https://matangitonga.to/2012/02/21/tonga-signs-us27m-agreement-improve-aviation-safety,2012-02-21, Tonga signs US$27m agreement to improve aviation safety , Pacific Islands ,"Sydney, Australia",https://matangitonga.to/print/7259
11596,https://matangitonga.to/2012/02/19/japan-assists-tongas-government-primary-schools,2012-02-19, Japan assists Tonga's Government Primary Schools  , Development ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7255
11597,https://matangitonga.to/2012/02/19/tuilakepa-case-adjourned-after-cyclone,2012-02-19, Tu'ilakepa case adjourned after cyclone , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7254
11598,https://matangitonga.to/2012/02/19/tonga-govt-aims-revive-anti-corruption-commission,2012-02-19, Tonga Govt aims to revive Anti Corruption Commission , Government ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7253
11599,https://matangitonga.to/2012/02/18/freedom-information-policy-tonga-open-public-discussion,2012-02-18, Freedom of Information policy for Tonga open for public discussion , Government ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7252
11600,https://matangitonga.to/2012/02/17/cyclone-jasmine-floods-tongatapu,2012-02-17, Cyclone Jasmine floods Tongatapu , Natural events ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7248
11601,https://matangitonga.to/2012/02/17/police-seek-two-men-over-armed-robbery,2012-02-17, Police seek two men over armed robbery  , Police and Crime ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7251
11602,https://matangitonga.to/2012/02/17/tonga-plays-waratahs-february-17-pacific-rugby-cup-tournament-2012,2012-02-17," Tonga A plays Waratahs, February 17 in Pacific Rugby Cup Tournament 2012  ", Sports ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7250
11603,https://matangitonga.to/2012/02/16/national-dialogue-seeks-collective-effort-grow-tongan-economy,2012-02-16, National dialogue seeks collective effort to grow Tongan economy , Economy and Trade ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7249
11604,https://matangitonga.to/2012/02/11/nukualofa-cbd-reconstruction-project-ends-march,2012-02-11, Nuku'alofa CBD reconstruction project ends in March , Development ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7246
11605,https://matangitonga.to/2012/02/11/lord-lasike-trial-set-july,2012-02-11, Lord Lasike trial set for July  , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7245
11606,https://matangitonga.to/2012/02/11/accounts-officer-pleads-guilty-embezzlement-22000-tonga-post-ltd,2012-02-11," Accounts officer pleads guilty to embezzlement of $22,000 from Tonga Post Ltd. ", From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7244
11607,https://matangitonga.to/2012/02/11/burglar-gets-six-years-jail-time,2012-02-11, Burglar gets six years jail time , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7243
11608,https://matangitonga.to/2012/02/11/israel-presents-soccer-gear-tonga-youth,2012-02-11, Israel presents soccer gear for Tonga youth , Sports ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7242
11609,https://matangitonga.to/2012/02/09/new-library-tailulu-college,2012-02-09, New library for Tailulu College , Education ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7241
11610,https://matangitonga.to/2012/02/09/house-questions-auditor-generals-role-public-accounts-committee,2012-02-09, House questions auditor general's role in Public Accounts Committee , Parliament ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7240
11611,https://matangitonga.to/2012/02/08/ground-breaking-tonga-cable-ltd,2012-02-08, Ground-breaking for Tonga Cable Ltd. , Business ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7164
11612,https://matangitonga.to/2012/02/07/house-agrees-new-select-committee-study-motion-dismiss-auditor-general,2012-02-07, House agrees for new Select Committee to study motion to dismiss auditor general , Parliament ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7239
11613,https://matangitonga.to/2012/02/07/six-new-ceo-positions-be-decided-soon,2012-02-07, Six new CEO positions to be decided soon , Government ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7238
11614,https://matangitonga.to/2012/02/07/lord-tuihaateiho-inquiry-firearm-charge-set-march-28,2012-02-07, Lord Tu'iha'ateiho inquiry on firearm charge set for March 28 , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7237
11615,https://matangitonga.to/2012/02/07/minister-education-introduces-new-language-policy-tongan-schools,2012-02-07, Minister of Education introduces new language policy for Tongan schools , Education ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7201
11616,https://matangitonga.to/2012/02/07/tropical-cyclone-cyril-warning-cancelled,2012-02-07, Tropical Cyclone Cyril warning cancelled , Weather ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7236
11617,https://matangitonga.to/2012/02/07/tropical-cyclone-cyril-close-tonga,2012-02-07, Tropical Cyclone Cyril close to Tonga , Weather ,"Nadi, Fiji",https://matangitonga.to/print/7235
11618,https://matangitonga.to/2012/02/07/tropical-cyclone-alert-tonga,2012-02-07, Tropical cyclone alert for Tonga , Weather ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7234
11619,https://matangitonga.to/2012/02/06/suspended-sentence-father-convicted-incest-and-indecent-assault,2012-02-06, Suspended sentence for father convicted of incest and indecent assault  , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7215
11620,https://matangitonga.to/2012/02/06/prolific-thieves-get-long-jail-terms-burglaries-15-homes,2012-02-06, Prolific thieves get long jail terms for burglaries of 15 homes , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7216
11621,https://matangitonga.to/2012/02/06/house-does-not-know-what-do-motion-dismiss-auditor-general,2012-02-06, House does not know what to do with motion to dismiss auditor general  , Parliament ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7212
11622,https://matangitonga.to/2012/02/06/4-million-new-cancer-cases-year-western-pacific-region,2012-02-06," 4 million new cancer cases a year, in Western Pacific Region ", Press Releases ,"Manila, Philippines",https://matangitonga.to/print/7230
11623,https://matangitonga.to/2012/02/06/falealea-vakaii-e-fokotuutuu-ki-hono-akoi-o-e-lea-faka-tonga,2012-02-06," Falealea, vakai'i 'a e fokotu'utu'u ki hono ako'i 'o e lea faka-Tonga ", Talanga 'i he lea faka-Tonga ,"San Francisco, USA",https://matangitonga.to/print/7227
11624,https://matangitonga.to/2012/02/06/pm-claims-auditor-general-insulted-nz-foreign-minister,2012-02-06, PM claims auditor general insulted NZ foreign minister , Parliament ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7208
11625,https://matangitonga.to/2012/01/30/17-young-tongan-players-win-nz-rugby-scholarships,2012-01-30, 17 young Tongan players win NZ rugby scholarships , Sports ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7200
11626,https://matangitonga.to/2012/01/27/lord-lasike-pleads-not-guilty,2012-01-27, Lord Lasike pleads not guilty , Police and Crime ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7199
11627,https://matangitonga.to/2012/01/27/tonga-rugby-union-authority,2012-01-27, Tonga Rugby Union Authority , Sports ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7172
11628,https://matangitonga.to/2012/01/24/japan-supports-solar-power-plan-outer-islands,2012-01-24, Japan supports solar power plan for outer islands , Outer Islands ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7165
11629,https://matangitonga.to/2012/01/24/2012-year-healing,2012-01-24," 2012, a year of healing ", Press Releases ,"Berlin, Germany",https://matangitonga.to/print/7166
11630,https://matangitonga.to/2012/01/23/lord-tuihaateiho-firearm-case-adjourned-february,2012-01-23, Lord Tu'iha'ateiho firearm case adjourned to February  , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7158
11631,https://matangitonga.to/2012/01/23/man-charged-attempted-murder-armed-hold,2012-01-23, Man charged with attempted murder in armed hold-up , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7159
11632,https://matangitonga.to/2012/01/23/medshare-ships-medical-supplies-tonga,2012-01-23, MedShare ships medical supplies for Tonga , Press Releases ,"San Francisco,USA",https://matangitonga.to/print/7161
11633,https://matangitonga.to/2012/01/23/adfd-finances-500kw-solar-power-plant-vavau,2012-01-23, ADFD finances 500kw solar power plant for Vava'u , Press Releases ,"Abu Dhabi, United Arab Emirates",https://matangitonga.to/print/7160
11634,https://matangitonga.to/2012/01/23/tufa-paanga-falealea-i-he-ngaahi-vahenga-fili,2012-01-23, Tufa pa'anga a Falealea 'i he ngaahi vahenga fili , Talanga 'i he lea faka-Tonga ,"Neiafu, Vava'u",https://matangitonga.to/print/7162
11635,https://matangitonga.to/2012/01/22/tongan-royals-celebrate-engagement-sydney,2012-01-22, Tongan royals celebrate engagement in Sydney , Royalty & Nobility ,"Sydney, Australia",https://matangitonga.to/print/7163
11636,https://matangitonga.to/2012/01/21/tuivakano-becomes-prime-minister-designate,2012-01-21, Tu'ivakano becomes Prime Minister Designate , Parliament ,"Nuku'alofa, Tonga",https://matangitonga.to/print/6400
11637,https://matangitonga.to/2012/01/20/independent-audit-clears-tonga-fraud-allegations-over-nz-aid-money,2012-01-20, Independent audit clears Tonga of fraud allegations over NZ aid money , Foreign Affairs ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7155
11638,https://matangitonga.to/2012/01/20/speakers-arraignment-ammunition-charge-adjourned-january-27,2012-01-20, Speaker's arraignment on ammunition charge adjourned to January 27 , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7156
11639,https://matangitonga.to/2012/01/20/former-deputy-secretary-justice-pleads-not-guilty-manslaughter-negligence,2012-01-20, Former Deputy Secretary of Justice pleads not guilty to manslaughter by negligence  , From the Courts ,"Nuku'alofa, Tonga",https://matangitonga.to/print/7157
11640,https://matangitonga.to/2011/12/19/luger-bruno-wins-america-pacific-bronze-medal,2011-12-19, Luger Bruno wins America-Pacific bronze medal , Sports ,"Calgary, Canada",https://matangitonga.to/print/5526
11641,https://matangitonga.to/2011/12/18/ko-e-vaka-o-e-reef-ka-ko-feofaaki-oku-uta-meakai,2011-12-18, Ko e vaka 'o e Reef ka ko Fe'ofa'aki 'oku uta me'akai  , Talanga 'i he lea faka-Tonga ,"Neiafu, Vava'u",https://matangitonga.to/print/5527
11642,https://matangitonga.to/2011/12/17/japans-ambassador-hosts-reception-emperors-birthday,2011-12-17, Japan's Ambassador hosts reception for Emperor's Birthday  , Royalty & Nobility ,"Nuku'alofa, Tonga",https://matangitonga.to/print/5528
